station_id,station_name,lat,lon,capacity,capacity_class,is_charging_station,is_superstation,valet_hours,primary_area_type,context_tags,context_summary,nearest_subway_station,distance_to_subway_m,near_subway,nearest_park_or_recreation,distance_to_park_m,near_park_or_recreation,nearest_tourist_or_event_place,distance_to_tourist_or_event_m,near_tourist_or_event,nearest_major_road,distance_to_major_road_m,near_major_road,is_waterfront,is_downtown_core,is_residential_context,historical_arrivals_per_day,historical_departures_per_day,historical_net_flow_per_day,historical_usage_class,historical_return_risk_class,agent_hint,source,source_notes
7208,80 Clinton St,43.656296,-79.414663,15,small,False,False,,park_trail,small|park_trail|downtown_core|near_park,Small park trail station in the downtown core and near a park or trail.,Christie,919,False,,187,True,No. 8 Hose Station,803,False,College Street,137,False,False,True,False,36.27,37.52,-1.25,very_high,medium,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7209,Ossington Ave / Harrison St,43.651111111111106,-79.4213888888889,19,medium,False,False,,park_trail,medium|park_trail|near_park,Medium park trail station near a park or trail.,Ossington Avenue,1314,False,George Ben Park,141,True,Small World Music Centre,542,False,Dundas Street West,203,False,False,False,True,19.97,20.73,-0.76,high,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7210,Mary McCormick Rec Centre (Sheridan Ave),43.6475,-79.43305555555555,15,small,False,False,,park_trail,small|park_trail|near_park,Small park trail station near a park or trail.,Russett Avenue - E,1388,False,McCormick Park,62,True,XPACE Cultural Centre,633,False,Dufferin Street,197,False,False,False,True,13.09,13.41,-0.32,high,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7216,Wellington St W / Stafford St,43.6409957,-79.40966630000001,23,medium,False,False,Game days Jun-Jul 2026,park_trail,medium|park_trail|downtown_core|near_park|valet_station,"Medium park trail station valet-served station, in the downtown core and near a park or trail.",University / King Southwest corner (on King),2108,False,,56,True,The Bentway,436,False,King Street West,162,False,False,True,False,37.35,37.53,-0.18,very_high,low,"Valet station: extra capacity available Game days Jun-Jul 2026; outside those hours, treated as a regular dock.",gbfs|osm|ridership|valet_page,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs; valet hours (Game days Jun-Jul 2026) from bikesharetoronto.com/valet-stations/"
7217,Soho St / Queen St W,43.649649714291584,-79.39372141352654,15,small,False,False,,tourist_event,small|tourist_event|downtown_core|near_park|near_tourist|near_major_road,"Small tourist event station in the downtown core, near tourist or event venues, near a park or trail and on a major road.","University / Queen, Southwest Entrance",552,False,,261,True,OCAD Graduate Gallery,391,True,Queen Street West,36,True,False,True,False,67.48,69.57,-2.1,very_high,medium,Tourist or event-area station; demand may spike around weekends and events.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7220,Lake Shore Blvd W / Ellis Ave,43.635932,-79.465083,19,medium,False,False,,waterfront,medium|waterfront|near_park|near_major_road,"Medium waterfront station on the waterfront, near a park or trail and on a major road.",Kennedy Avenue,1957,False,Sir Casimir Gzowski Park,139,True,Colborne Lodge,641,False,Lake Shore Boulevard West,24,True,True,False,False,18.0,17.1,0.91,high,low,Waterfront station; expect higher demand on warm-weather weekends.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7221,High Park Subway Station,43.6543604,-79.4655296,11,small,False,False,,park_trail,small|park_trail|near_subway|near_park,Small park trail station near subway and near a park or trail.,High Park Avenue,102,True,Bennett Park,170,True,High Park Labyrinth,827,False,Bloor Street West,92,False,False,False,True,7.6,7.82,-0.23,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7222,Sunnyside - Gus Ryder Pool,43.637894,-79.454823,27,large,False,False,,park_trail,large|park_trail|near_park|near_major_road,Large park trail station near a park or trail and on a major road.,Keele Street,1996,False,Sunnyside Park,112,True,Colborne Lodge,499,False,Lake Shore Boulevard West,29,True,False,False,True,22.45,21.58,0.87,high,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7223,Parkside Dr / Bloor St W - SMART,43.654501,-79.460053,12,small,False,False,,park_trail,small|park_trail|near_subway|near_park|near_major_road,"Small park trail station near subway, near a park or trail and on a major road.",Keele Street,104,True,Indian Mound Traffic Island,227,True,Ukrainian Canadian Shevchenko,421,False,Keele Street,24,True,False,False,True,13.11,13.32,-0.21,high,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7224,Bloor St W / High Park Ave (High Park),43.6535269,-79.4650569,23,medium,False,False,,park_trail,medium|park_trail|near_subway|near_park|near_major_road,"Medium park trail station near subway, near a park or trail and on a major road.",High Park Avenue,136,True,Bennett Park,196,True,High Park Labyrinth,738,False,Bloor Street West,17,True,False,False,True,8.45,9.26,-0.81,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7225,Lake Shore Blvd W / Windermere Ave,43.634896,-79.467763,19,medium,False,False,,waterfront,medium|waterfront|near_park|near_major_road,"Medium waterfront station on the waterfront, near a park or trail and on a major road.",Runnymede,1983,False,Sir Casimir Gzowski Park,164,True,Colborne Lodge,872,False,Lake Shore Boulevard West,20,True,True,False,False,12.8,12.92,-0.11,high,low,Waterfront station; expect higher demand on warm-weather weekends.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7226,Lake Shore Blvd W / The Boulevard Club,43.636731,-79.444966,19,medium,False,False,,waterfront,medium|waterfront|near_park|near_major_road,"Medium waterfront station on the waterfront, near a park or trail and on a major road.",Dundas St West,2338,False,Beaty Boulevard Parkette,113,True,Colborne Lodge,1275,False,Lake Shore Boulevard West,40,True,True,False,False,18.63,18.7,-0.07,high,low,Waterfront station; expect higher demand on warm-weather weekends.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7227,Martin Goodman Trail (Marilyn Bell Park),43.6314,-79.4304,31,large,False,False,,waterfront,large|waterfront|near_park|near_major_road,"Large waterfront station on the waterfront, near a park or trail and on a major road.",Russett Avenue - E,3188,False,Marilyn Bell Park,148,True,Scadding Cabin,522,False,Lake Shore Boulevard West,25,True,True,False,False,17.62,17.91,-0.29,high,low,Waterfront station; expect higher demand on warm-weather weekends.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7228,King St W / Wilson Park Blvd,43.6372958,-79.4423237,19,medium,False,False,,park_trail,medium|park_trail|near_park|near_major_road,Medium park trail station near a park or trail and on a major road.,Dundas St West,2345,False,Beaty Boulevard Parkette,156,True,Colborne Lodge,1462,False,King Street West,24,True,False,False,True,5.97,5.98,-0.01,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7229,2201 Dundas St W ,43.6534268,-79.4512787,11,small,True,False,,park_trail,small|park_trail|near_park|near_major_road|charging_station,Small park trail station near a park or trail and on a major road.,Dundas St West,413,False,Dundas Roncesvalles Peace Garden,28,True,Ukrainian Canadian Shevchenko,417,False,Dundas Street West,14,True,False,False,True,10.07,9.7,0.37,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7230,Garden Ave / Roncesvalles Ave,43.643769,-79.447915,18,medium,False,False,,residential,medium|residential,Medium residential station.,Dundas St West,1520,False,Grafton Avenue Park,501,False,XPACE Cultural Centre,1010,False,The Queensway,549,False,False,False,True,14.45,14.63,-0.18,high,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
7231,Wright Ave / Sorauren Ave - SMART,43.646677,-79.442741,18,medium,False,False,,park_trail,medium|park_trail|near_park,Medium park trail station near a park or trail.,Lansdowne Avenue,1375,False,Charles G. Williams Park,70,True,XPACE Cultural Centre,502,False,Dundas Street West,418,False,False,False,True,11.05,11.29,-0.24,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
